"ID","Folder","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Vehicle","Stop.location","TS.CP","Reaction.to.conflict","Ped.Reaction","Type","About.Conflict","Encroachment_Time_Pre","Encroachment_Time_Post","Encroachment_Time","Encroachment.Car.Before.Ped","Encroachment.Car.After.Ped","Encroachment.Car.Same.Ped"
448,"2021-09-16 5030","BN",2022-01-30 17:28:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 10:58:30,2021-09-17 10:58:30,0,"4",NA,NA,3,"Did not stop",2021-09-17 10:58:36,"No obvious reaction","No obvious reaction","SUV",NA,-6,6,6,FALSE,TRUE,FALSE
449,"2021-09-16 5030","BN",2022-01-30 17:30:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:00:47,2021-09-17 11:00:47,0,"5+",NA,NA,1,"Inside the first crosswalk",2021-09-17 11:00:52,"Driver fully stopped","No obvious reaction","Pickup Truck",NA,-5,5,5,FALSE,TRUE,FALSE
449,"2021-09-16 5030","BN",2022-01-30 17:30:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:00:47,2021-09-17 11:00:47,0,"5+",NA,NA,2,"Did not stop",2021-09-17 11:00:55,"No obvious reaction","No obvious reaction","Vehicle Pulling a Trailer",NA,-8,8,8,FALSE,TRUE,FALSE
450,"2021-09-16 5030","BN",2022-01-30 17:43:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:00:48,2021-09-17 11:00:48,0,"5+",NA,NA,1,"Inside the first crosswalk",2021-09-17 11:00:52,"Driver fully stopped","No obvious reaction","Pickup Truck",NA,-4,4,4,FALSE,TRUE,FALSE
450,"2021-09-16 5030","BN",2022-01-30 17:43:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:00:48,2021-09-17 11:00:48,0,"5+",NA,NA,2,"Did not stop",2021-09-17 11:00:55,"No obvious reaction","No obvious reaction","Vehicle Pulling a Trailer",NA,-7,7,7,FALSE,TRUE,FALSE
451,"2021-09-16 5030","BN",2022-01-30 17:45:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 11:02:58,2021-09-17 11:02:58,0,"1",NA,NA,1,"Did not stop",2021-09-17 11:02:55,"No obvious reaction","No obvious reaction","SUV",NA,3,-3,-3,TRUE,FALSE,FALSE
451,"2021-09-16 5030","BN",2022-01-30 17:45:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 11:02:58,2021-09-17 11:02:58,0,"1",NA,NA,2,"Between the first and second crosswalk",2021-09-17 11:03:01,"Driver fully stopped","No obvious reaction","Sedan",NA,-3,3,3,FALSE,TRUE,FALSE
452,"2021-09-16 5030","BN",2022-02-02 19:52:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 11:22:39,2021-09-17 11:22:39,0,"1",NA,NA,1,"Between the first and second crosswalk",2021-09-17 11:22:45,"Driver fully stopped","No obvious reaction","SUV",NA,-6,6,6,FALSE,TRUE,FALSE
453,"2021-09-16 5030","BN",2022-02-02 19:54:00,"BN",5030,2021-09-17,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:29:51,2021-09-17 11:29:51,0,"1",NA,NA,1,"Did not stop",2021-09-17 11:29:56,"Driver slowed down","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
453,"2021-09-16 5030","BN",2022-02-02 19:54:00,"BN",5030,2021-09-17,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:29:51,2021-09-17 11:29:51,0,"1",NA,NA,2,"Did not stop",2021-09-17 11:30:03,"Driver fully stopped","No obvious reaction","Pickup Truck",NA,-12,12,12,FALSE,TRUE,FALSE
454,"2021-09-16 5030","BN",2022-02-02 19:56:00,"BN",5030,2021-09-17,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 11:39:55,2021-09-17 11:39:55,0,"1",NA,NA,1,"Before the first crosswalk",2021-09-17 11:39:50,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,5,-5,-5,TRUE,FALSE,FALSE
455,"2021-09-16 5030","BN",2022-02-02 19:58:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:42:19,2021-09-17 11:42:19,0,"4",NA,NA,1,"Between the first and second crosswalk",2021-09-17 11:42:12,"Driver fully stopped","No obvious reaction","Pickup Truck",NA,7,-7,-7,TRUE,FALSE,FALSE
455,"2021-09-16 5030","BN",2022-02-02 19:58:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:42:19,2021-09-17 11:42:19,0,"4",NA,NA,2,"Before the first crosswalk",2021-09-17 11:42:20,"Driver fully stopped","No obvious reaction","Sedan",NA,-1,1,1,FALSE,TRUE,FALSE
456,"2021-09-16 5030","BN",2022-02-02 20:00:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 11:42:34,2021-09-17 11:42:34,0,"0",NA,NA,1,"Did not stop",2021-09-17 11:42:24,"No obvious reaction","No obvious reaction","Pickup Truck",NA,10,-10,-10,TRUE,FALSE,FALSE
456,"2021-09-16 5030","BN",2022-02-02 20:00:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 11:42:34,2021-09-17 11:42:34,0,"0",NA,NA,2,"Did not stop",2021-09-17 11:42:28,"No obvious reaction","No obvious reaction","Pickup Truck",NA,6,-6,-6,TRUE,FALSE,FALSE
457,"2021-09-16 5030","BN",2022-02-02 20:02:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:47:27,2021-09-17 11:47:27,0,"3",NA,NA,1,"Before the first crosswalk",2021-09-17 11:47:30,"Driver fully stopped","No obvious reaction","Sedan",NA,-3,3,3,FALSE,TRUE,FALSE
457,"2021-09-16 5030","BN",2022-02-02 20:02:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:47:27,2021-09-17 11:47:27,0,"3",NA,NA,2,"Did not stop",2021-09-17 11:47:33,"No obvious reaction","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE
458,"2021-09-16 5030","BN",2022-02-02 20:06:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"walking a dog","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:49:58,2021-09-17 11:49:58,0,"2",NA,NA,1,"Did not stop",2021-09-17 11:49:51,"No obvious reaction","No obvious reaction","Pickup Truck",NA,7,-7,-7,TRUE,FALSE,FALSE
458,"2021-09-16 5030","BN",2022-02-02 20:06:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"walking a dog","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:49:58,2021-09-17 11:49:58,0,"2",NA,NA,2,"Did not stop",2021-09-17 11:50:00,"Driver slowed down","No obvious reaction","Sedan",NA,-2,2,2,FALSE,TRUE,FALSE
458,"2021-09-16 5030","BN",2022-02-02 20:06:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"walking a dog","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 11:49:58,2021-09-17 11:49:58,0,"2",NA,NA,3,"Did not stop",2021-09-17 11:50:03,"No obvious reaction","No obvious reaction","Sedan",NA,-5,5,5,FALSE,TRUE,FALSE
460,"2021-09-16 5030","BN",2022-02-02 20:11:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 12:17:43,2021-09-17 12:17:43,0,"2",NA,NA,1,"Between the first and second crosswalk",2021-09-17 12:17:48,"Driver fully stopped","No obvious reaction","Pickup Truck",NA,-5,5,5,FALSE,TRUE,FALSE
461,"2021-09-16 5030","BN",2022-02-02 20:13:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 12:29:56,2021-09-17 12:29:56,0,"1",NA,NA,1,"Between the first and second crosswalk",2021-09-17 12:30:01,"Driver fully stopped","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
462,"2021-09-16 5030","BN",2022-02-02 20:16:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 12:42:29,2021-09-17 12:42:29,0,"5+",NA,NA,1,"Inside the first crosswalk",2021-09-17 12:42:27,"Driver fully stopped","No obvious reaction","Sedan",NA,2,-2,-2,TRUE,FALSE,FALSE
462,"2021-09-16 5030","BN",2022-02-02 20:16:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 12:42:29,2021-09-17 12:42:29,0,"5+",NA,NA,2,"Did not stop",2021-09-17 12:42:32,"No obvious reaction","No obvious reaction","SUV",NA,-3,3,3,FALSE,TRUE,FALSE
462,"2021-09-16 5030","BN",2022-02-02 20:16:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 12:42:29,2021-09-17 12:42:29,0,"5+",NA,NA,3,"Did not stop",2021-09-17 12:42:34,"No obvious reaction","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
463,"2021-09-16 5030","BN",2022-02-02 20:18:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 12:49:55,2021-09-17 12:49:55,0,"0",NA,NA,1,"Between the first and second crosswalk",2021-09-17 12:49:50,"No obvious reaction","No obvious reaction","SUV",NA,5,-5,-5,TRUE,FALSE,FALSE
464,"2021-09-16 5030","BN",2022-02-02 20:21:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 12:57:48,2021-09-17 12:57:48,0,"1",NA,NA,1,"Did not stop",2021-09-17 12:57:39,"No obvious reaction","No obvious reaction","SUV",NA,9,-9,-9,TRUE,FALSE,FALSE
464,"2021-09-16 5030","BN",2022-02-02 20:21:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 12:57:48,2021-09-17 12:57:48,0,"1",NA,NA,2,"Between the first and second crosswalk",2021-09-17 12:57:52,"Driver fully stopped","No obvious reaction","SUV",NA,-4,4,4,FALSE,TRUE,FALSE
465,"2021-09-16 5030","BN",2022-02-02 20:27:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:07:29,2021-09-17 13:07:29,0,"5+",NA,NA,1,"Inside the first crosswalk",2021-09-17 13:07:34,"No obvious reaction","No obvious reaction","Pickup Truck",NA,-5,5,5,FALSE,TRUE,FALSE
465,"2021-09-16 5030","BN",2022-02-02 20:27:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:07:29,2021-09-17 13:07:29,0,"5+",NA,NA,2,"Did not stop",2021-09-17 13:07:37,"No obvious reaction","No obvious reaction","SUV",NA,-8,8,8,FALSE,TRUE,FALSE
466,"2021-09-16 5030","BN",2022-02-02 20:29:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:07:30,2021-09-17 13:07:30,0,"5+",NA,NA,1,"Between the first and second crosswalk",2021-09-17 13:07:34,"No obvious reaction","No obvious reaction","Pickup Truck",NA,-4,4,4,FALSE,TRUE,FALSE
467,"2021-09-16 5030","BN",2022-02-02 20:34:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:14:59,2021-09-17 13:14:59,0,"5+",NA,NA,1,"Between the first and second crosswalk",2021-09-17 13:14:52,"No obvious reaction","No obvious reaction","SUV",NA,7,-7,-7,TRUE,FALSE,FALSE
467,"2021-09-16 5030","BN",2022-02-02 20:34:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:14:59,2021-09-17 13:14:59,0,"5+",NA,NA,2,"Did not stop",2021-09-17 13:14:54,"No obvious reaction","No obvious reaction","Sedan",NA,5,-5,-5,TRUE,FALSE,FALSE
467,"2021-09-16 5030","BN",2022-02-02 20:34:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:14:59,2021-09-17 13:14:59,0,"5+",NA,NA,3,"Did not stop",2021-09-17 13:14:59,"Driver slowed down","Ran to avoid collision","SUV",NA,0,0,0,FALSE,FALSE,TRUE
467,"2021-09-16 5030","BN",2022-02-02 20:34:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:14:59,2021-09-17 13:14:59,0,"5+",NA,NA,4,"Did not stop",2021-09-17 13:15:03,"No obvious reaction","No obvious reaction","Sedan",NA,-4,4,4,FALSE,TRUE,FALSE
468,"2021-09-16 5030","BN",2022-02-02 20:35:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:17:37,2021-09-17 13:17:37,0,"1",NA,NA,1,"Between the first and second crosswalk",2021-09-17 13:17:38,"Driver fully stopped","No obvious reaction","Sedan",NA,-1,1,1,FALSE,TRUE,FALSE
470,"2021-09-16 5030","BN",2022-02-02 20:39:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-17 13:27:42,2021-09-17 13:27:42,0,"3",NA,NA,1,"Did not stop",2021-09-17 13:27:34,"No obvious reaction","No obvious reaction","Sedan",NA,8,-8,-8,TRUE,FALSE,FALSE
471,"2021-09-16 5030","BN",2022-02-02 20:42:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:29:56,2021-09-17 13:29:56,0,"3",NA,NA,1,"Between the first and second crosswalk",2021-09-17 13:29:49,"No obvious reaction","No obvious reaction","Sedan",NA,7,-7,-7,TRUE,FALSE,FALSE
471,"2021-09-16 5030","BN",2022-02-02 20:42:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:29:56,2021-09-17 13:29:56,0,"3",NA,NA,2,"Inside the first crosswalk",2021-09-17 13:29:57,"Driver fully stopped","No obvious reaction","SUV",NA,-1,1,1,FALSE,TRUE,FALSE
471,"2021-09-16 5030","BN",2022-02-02 20:42:00,"BN",5030,2021-09-17,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:29:56,2021-09-17 13:29:56,0,"3",NA,NA,3,"Did not stop",2021-09-17 13:30:01,"No obvious reaction","No obvious reaction","Pickup Truck",NA,-5,5,5,FALSE,TRUE,FALSE
472,"2021-09-16 5030","BN",2022-02-02 20:44:00,"BN",5030,2021-09-17,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:37:25,2021-09-17 13:37:25,0,"5+",NA,NA,1,"Between the first and second crosswalk",2021-09-17 13:37:19,"No obvious reaction","No obvious reaction","SUV",NA,6,-6,-6,TRUE,FALSE,FALSE
472,"2021-09-16 5030","BN",2022-02-02 20:44:00,"BN",5030,2021-09-17,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:37:25,2021-09-17 13:37:25,0,"5+",NA,NA,2,"Between the first and second crosswalk",2021-09-17 13:37:27,"Driver fully stopped","No obvious reaction","Sedan",NA,-2,2,2,FALSE,TRUE,FALSE
472,"2021-09-16 5030","BN",2022-02-02 20:44:00,"BN",5030,2021-09-17,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-17 13:37:25,2021-09-17 13:37:25,0,"5+",NA,NA,3,"Did not stop",2021-09-17 13:37:34,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-9,9,9,FALSE,TRUE,FALSE
